"oncekifiyat","tarih","fonkodu","fonadi","fiyat","paysayisi","kisisayisi","toplamdeger","tarih","fonkodu","fonadi","bankabonosu","diger","dovizodemebono","devlettahvili","dovizodemetahvil","eurobond","finansmanbonosu","fonkatilmabelgesi","gayrimenkulsertifikasi","hazinebonosu","hissesenedi","kamudisiborcaraclari","katilimhesabi","kamukirasertifikalari","kiymetlimadenler","ozelsektorkirasertifikalari","ozelsektortahvili","repo","turevaraclari","tpp","tersrepo","varligadaymenkulkiymetler","vadelimevduat","yabanciborclanmaaraclari","yabancihissesenedi","yabancimenkulkiymet"
0.029994,2021-01-22,TPO,İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU,0.030007,2760365851,5.0,82830996.7,2021-01-22,TPO,İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU,0,0,0,0.08,0,3.62,29.25,2.52,0,0,0,0,0,0,0,0.3,61.01,0,1.13,0,2.09,0,0,0,0,0
0.025792,2021-01-22,TPR,İŞ PORTFÖY PY HİSSE SENEDİ ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),0.025449,1100832660,4.0,28015427.94,2021-01-22,TPR,İŞ PORTFÖY PY HİSSE SENEDİ ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,96.34,0,0,0,0,0,0,0,1.8,1.86,0,0,0,0,0,0
2.224352,2021-01-22,TPV,AURA PORTFÖY İKİNCİ DEĞİŞKEN FON,2.20963,2188999.0,35.0,4836878.0,2021-01-22,TPV,AURA PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,6.44,0,0,0,21.04,0,0,0,0,0,0,0,25.32,9.17,38.03,0,0,0,0,0
3.181544,2021-01-22,TPZ,TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU,3.160222,6535000.0,300.0,20652049.44,2021-01-22,TPZ,TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1.080445,2021-01-22,TRR,TEB PORTFÖY BEŞİNCİ SERBEST FON,1.080947,72183427,10.0,78026450.16,2021-01-22,TRR,TEB PORTFÖY BEŞİNCİ SERBEST FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,71.81,0,28.07,0,0,0
0.042069,2021-01-22,TSI,İŞ PORTFÖY MAKSİMUM HESAP KISA VADELI BORÇLANMA ARAÇLARI FONU,0.042083,62803968495,94860.0,2642994010.53,2021-01-22,TSI,İŞ PORTFÖY MAKSİMUM HESAP KISA VADELI BORÇLANMA ARAÇLARI FONU,2.8,0,0,38.32,0,0,40.66,0,0,0,0,0,0,0,0,0,5.36,0,0,2.53,7.15,0,3.18,0,0,0
7.282903,2021-01-22,TSP,AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON,7.234833,601463.0,1.0,4351484.51,2021-01-22,TSP,AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0
0.048077,2021-01-22,TTA,İŞ PORTFÖY ALTIN FONU,0.048067,13003315707,12791.0,625030698.9,2021-01-22,TTA,İŞ PORTFÖY ALTIN FONU,0,0,0,0,0,0,0,0,0,0,0,14.03,0,57.95,26.07,0,0,0,0.29,0,1.66,0,0,0,0,0
0.146738,2021-01-22,TTE,İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.14648,3483479384,10894.0,510259069.92,2021-01-22,TTE,İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,92.11,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0
1.919181,2021-01-22,TTL,TACİRLER PORTFÖY KARTOPU SERBEST FON,1.891702,121111489,5.0,229106879.26,2021-01-22,TTL,TACİRLER PORTFÖY KARTOPU SERBEST FON,0,0,0,0,0,0,0,0,0,0,81.36,0,0,0,0,0,0,0,12.12,0.29,6.23,0,0,0,0,0
1.024089,2021-01-22,TTN,AZİMUT PORTFÖY TESA SERBEST ÖZEL FON,1.024154,127356173,3.0,130432352.18,2021-01-22,TTN,AZİMUT PORTFÖY TESA SERBEST ÖZEL FON,0,0,0,0,0,77.35,0,22.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.500709,2021-01-22,TTP,TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,7.446565,12514462,73.0,93189752.37,2021-01-22,TTP,TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0,0,0,0,0,82.38,0,0,0,0,0,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1119,2021-01-22,TTV,TACİRLER PORTFÖY VEGA SERBEST FON,1.112942,110824805,34.0,123341619.31,2021-01-22,TTV,TACİRLER PORTFÖY VEGA SERBEST FON,0,0,0,0,0,0,0,0,0,0,81.58,0,0,0,0,0,0,0,8.6,0.6,9.22,0,0,0,0,0
0.104,2021-01-22,TUA,TEB PORTFÖY ALTIN FONU,0.10398,2644174313.209,5141.0,274941398.19,2021-01-22,TUA,TEB PORTFÖY ALTIN FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,56.38,43.62,0,0,0,0,0,0,0,0,0,0,0
0.149633,2021-01-22,TYH,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.147515,259315593.441,1357.0,38252920.1,2021-01-22,TYH,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,7.62,0,0,83.94,0,0,0,0,0,0,0,1.31,2,5.13,0,0,0,0,0
0.027344,2021-01-22,TZC,ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON,0.027249,135809000,1212.0,3700610.14,2021-01-22,TZC,ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON,0,0,0,28.75,0,0,16.04,0.29,0,0,30.34,0,0,0,0,0,5.3,0,1.77,0,17.51,0,0,0,0,0
0.222155,2021-01-22,TZD,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.22039,182782072.061,4241.0,40283415.46,2021-01-22,TZD,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0.83,0,0,87.68,0,0,0,0,0,0,0,3.58,2.39,5.52,0,0,0,0,0
1.153154,2021-01-22,TZH,ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON,1.153378,2800312740,1.0,3229820256.95,2021-01-22,TZH,ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON,0,0.04,0,0,0,0,3.76,6.41,0,0,0,0,12.18,4.37,3.06,1.32,6.68,0,0,0,0,0,62.18,0,0,0
0.02382,2021-01-22,TZL,ZİRAAT PORTFÖY PARA PİYASASI FONU,0.023831,83448923013.28,62127.0,1988661037.24,2021-01-22,TZL,ZİRAAT PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,41.57,0,0,0,0,0,4.31,0,0,2.77,0,0,0,5.04,41.05,0,5.26,0,0,0
0.031843,2021-01-22,TZT,ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU,0.031859,1949992703.828,3057.0,62125101.75,2021-01-22,TZT,ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU,0,0,0,34.39,0,0,16.57,3.71,0,0,0,0,0,0,0,0,38,0,1.36,0,2.32,3.65,0,0,0,0
186.119225,2021-01-22,TZV,ZİRAAT PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,186.193363,22219153,187074.0,4137058828.74,2021-01-22,TZV,ZİRAAT PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,8.34,0,0,49.95,0,0,0,0,0,3.67,0.01,0,2.21,27.62,0,0,0,6.48,1.71,0,0,0,0
2.563506,2021-01-22,UPH,ÜNLÜ PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),2.537179,13553003,619.0,34386391.48,2021-01-22,UPH,ÜNLÜ PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,87.31,0,0,0,0,0,0,0,5.93,0.85,5.91,0,0,0,0,0
1.194793,2021-01-22,UPP,ÜNLÜ PORTFÖY PARA PİYASASI FONU,1.195328,45032541,236.0,53828673.65,2021-01-22,UPP,ÜNLÜ PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,68.96,0,0,0,0,0,0,0,0,1.02,8.29,0,0,1.25,18.58,0,1.9,0,0,0
1.055012,2021-01-22,VFK,ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,1.055529,44333480,323.0,46795286.48,2021-01-22,VFK,ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0,0.83,0,0,0,0,0,0,0,0,0,0,8.55,0,0,90.62,0,0,0,0,0,0,0,0,0,0
0.706697,2021-01-22,VK6,ZİRAAT PORTFÖY VAKIFBANK PARA PİYASASI FONU,0.707012,3033116280,86199.0,2144448835.17,2021-01-22,VK6,ZİRAAT PORTFÖY VAKIFBANK PARA PİYASASI FONU,0,0,0,0,0,0,41.8,0,0,0,0,0,4.82,0,0,4.77,0,0,0,2.83,40.93,0,4.85,0,0,0
0.023402,2021-01-22,VKT,ZİRAAT PORTFÖY VAKIFBANK KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.023411,26919925176,37543.0,630226616.85,2021-01-22,VKT,ZİRAAT PORTFÖY VAKIFBANK KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,4.03,0,0,53.73,0,0,0,0,0,7.19,0.01,0,0,23.79,0,0,0.98,8.6,1.67,0,0,0,0
1.944836,2021-01-22,YAC,YAPI KREDİ PORTFÖY İKİNCİ FON SEPETİ FONU,1.936399,1066769021,7900.0,2065690375.26,2021-01-22,YAC,YAPI KREDİ PORTFÖY İKİNCİ FON SEPETİ FONU,0,0,0,0,0,0,0,91.45,0,0,0,0,0,0,0,0,0.34,0,0.89,0.01,2.39,0,4.92,0,0,0
0.640218,2021-01-22,YAK,YAPI KREDİ PORTFÖY KARMA FON,0.637658,425244938.449,127373.0,271160780.33,2021-01-22,YAK,YAPI KREDİ PORTFÖY KARMA FON,0,0,0,39.82,0,0,0.46,1.09,0,0,28.95,18.35,0,0.04,0,0,3.69,0,1.66,0.23,5.71,0,0,0,0,0
2.273437,2021-01-22,YAN,YAPI KREDİ PORTFÖY BİRİNCİ FON SEPETİ FONU,2.266429,589844707,5019.0,1336840884.1,2021-01-22,YAN,YAPI KREDİ PORTFÖY BİRİNCİ FON SEPETİ FONU,0,0,0,0,0,0,1.1,87.43,0,0,0,0,0,0,0,0,1.54,0,0.31,0.05,5.07,0,4.5,0,0,0
2.320975,2021-01-22,YAR,İŞ PORTFÖY RESAN DEĞİŞKEN ÖZEL FON,2.294106,34000000,1.0,77999594.58,2021-01-22,YAR,İŞ PORTFÖY RESAN DEĞİŞKEN ÖZEL FON,0,0,0,0,0,0,0,0,0,0,74.32,0,0,0,0,0,0,0,0,0,25.68,0,0,0,0,0
1.794782,2021-01-22,YAS,YAPI KREDİ PORTFÖY KOÇ HOLDİNG İŞTİRAK VE HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),1.770651,833123161,6783.0,1475170166.75,2021-01-22,YAS,YAPI KREDİ PORTFÖY KOÇ HOLDİNG İŞTİRAK VE HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,1.28,0.27,0,0,89.59,0,0,0,0,0,2.38,0,0,0,6.48,0,0,0,0,0
141.418642,2021-01-22,YAY,YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU,141.211856,13606284,12931.0,1921368618.52,2021-01-22,YAY,YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU,0,0,0,0,0,0,0,1.62,0,0,0.01,0,0,0,0,0,0,0,0.69,0.04,7.13,0,0.25,0,90.26,0
0.220093,2021-01-22,YBE,YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU,0.219977,11740396457,7272.0,2582621193.9,2021-01-22,YBE,YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU,0,0,0,0,0,18.62,0.03,0,0,0,0,75.74,0,0,0,0,0.33,0,1.66,0.03,3.47,0.04,0.08,0,0,0
1.660319,2021-01-22,YBP,YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON,1.660888,129865850,69.0,215692605.49,2021-01-22,YBP,YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON,0,0,0,32.28,0,0,1.59,8.78,0,0,0,33.71,0,0,0,0,14.56,0,0,0,2.11,0,6.97,0,0,0
0.026347,2021-01-22,YBS,YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.026357,27088223044,4446.0,713973974.59,2021-01-22,YBS,YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0,0,0,0.07,0,0,57.24,0,0,0,0,0,0,0.25,0,0.43,32.18,0,1.64,0.09,5.15,0.79,2.16,0,0,0
0.04075,2021-01-22,YDI,YAPI KREDİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.040682,3745175533,2334.0,152359360.22,2021-01-22,YDI,YAPI KREDİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,92.07,0,0,0,0,0,0,0,0,0.19,7.74,0,0,0,0,0
0.02258,2021-01-22,YDK,YAPI KREDİ PORTFÖY ÇALIŞAN HESAP KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.022588,4051462710,59863.0,91514981.12,2021-01-22,YDK,YAPI KREDİ PORTFÖY ÇALIŞAN HESAP KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,17.61,0,0,53.6,0,0,0,0,0,0,0,0,0,18.47,0,0,0.49,9.83,0,0,0,0,0
0.029897,2021-01-22,YDP,YAPI KREDİ PORTFÖY PY ÜÇÜNCÜ DEĞİŞKEN ÖZEL FON,0.029868,37210244632,108.0,1111391906.73,2021-01-22,YDP,YAPI KREDİ PORTFÖY PY ÜÇÜNCÜ DEĞİŞKEN ÖZEL FON,0,0,0,52.58,0,0,5.81,8.02,0,0,8.97,0,0,0,0,0,10.98,0,1.86,0.07,3.42,0.15,8.14,0,0,0
0.087123,2021-01-22,YEF,YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.085916,3375415263.868,3241.0,290002574.03,2021-01-22,YEF,YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,90.54,0,0,0,0,0,0,0,0,0.2,9.26,0,0,0,0,0
0.019602,2021-01-22,YFV,YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0.019612,1492012424,1346.0,29261944.25,2021-01-22,YFV,YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0,0,0,0,0,0,0,0,0,0,0,0,7.6,42.46,0,49.94,0,0,0,0,0,0,0,0,0,0
2.101555,2021-01-22,YHS,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.073837,48999761,2163.0,101617506.42,2021-01-22,YHS,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,84.92,0,0,0,0,0,0,0,0.23,0.82,14.03,0,0,0,0,0
0.082212,2021-01-22,YHT,YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.082242,5192120968,93178.0,427008071.16,2021-01-22,YHT,YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,16.41,0,0,48.72,0,0,0,0,0,0,0.08,0,0,18.63,0,0,0,16.16,0,0,0,0,0
0.062174,2021-01-22,YKT,YAPI KREDİ PORTFÖY ALTIN FONU,0.062159,31773610881,18558.0,1975024021.53,2021-01-22,YKT,YAPI KREDİ PORTFÖY ALTIN FONU,0,0,0,33.03,0,0,0,0.69,0,0,0,0,0,31.75,33.21,0,0,0,0.11,0.02,1.17,0,0.02,0,0,0
0.321583,2021-01-22,YLB,YAPI KREDİ PORTFÖY PARA PİYASASI FONU,0.321722,9831375391,259984.0,3162969326.18,2021-01-22,YLB,YAPI KREDİ PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,29.07,0,0,0,0,0,1.61,0,0,0.28,0.16,0,0,12.58,51.13,0,5.17,0,0,0
9.173858,2021-01-22,YOA,YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,9.137016,63941702,362.0,584236356.06,2021-01-22,YOA,YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,0,0,0,0,0,43.82,0,0,0,0,0,53.92,0,0,0,0,0,0,1.01,0.07,0.84,0,0.34,0,0,0
8.111846,2021-01-22,YOT,YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,8.113124,17321328.007,9266.0,140530074.36,2021-01-22,YOT,YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,68.72,0,0,6.81,4.3,0,0,0,0,0,0,0,0,15.55,0,2.76,0.04,1.42,0.4,0,0,0,0
8.39794,2021-01-22,YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,8.341092,23709345,145.0,197761838.05,2021-01-22,YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,0,0,0,0,0,80.12,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.22,0,0,19.65,0,0,0
1.276154,2021-01-22,YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.269376,1155149431,3336.0,1466318897.99,2021-01-22,YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,0,0,0,0,0,1.59,0,89.78,0,0,0,3.25,0,0,0,0,0,0,1.56,0.06,2.12,0,1.64,0,0,0
0.022633,2021-01-22,YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0.022605,1014271854,1318.0,22927129.69,2021-01-22,YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0,0,0,50.56,0,0,5.01,0,0,0,12.94,0,0,0,0,0,12.05,0,1.62,0.58,17.24,0,0,0,0,0
0.082605,2021-01-22,YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,0.081463,876123509,2780.0,71371496.25,2021-01-22,YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,0,0,0,0,0,0,0,0.66,0,0,0.02,0,0,0,0,0,0,0,2.2,0.16,6.71,0,0.79,0,89.46,0
1.02751,2021-01-22,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.021741,65356122,2609.0,66777032.23,2021-01-22,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,0,0,0,0,0,0,0,84.67,0,0,0,0,0,0,0,0,0,0,0.3,0.88,9.44,0,0,0,4.71,0
0.994135,2021-01-22,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0.991056,9893035.0,40.0,9804549.14,2021-01-22,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0,0,0,0,0,0,0,0,0,0,84.82,0,0,0,0,0,0,0,0,7.59,7.59,0,0,0,0,0
1.056101,2021-01-22,ZAY,KT PORTFÖY SEPET HESAP KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,1.05654,47397856,334.0,50077750.49,2021-01-22,ZAY,KT PORTFÖY SEPET HESAP KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,18.86,0,81.14,0,0,0,0,0,0,0,0,0,0
92.872774,2021-01-22,ZBD,ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON,92.71915,141595.842,1292.0,13128646.85,2021-01-22,ZBD,ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,26.49,21.34,0,0,0,0,0,0,0,0,16.32,0,19.68,6.3,7.63,0,2.25,0,0,0
1.100414,2021-01-22,ZDD,ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.100286,1998358.0,196.0,2198765.05,2021-01-22,ZDD,ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,37.44,23.66,0,0,0,0,0,0,0,0,7.03,0,7.77,18.16,2.72,0,3.21,0,0,0
1.11548,2021-01-22,ZDZ,ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,1.111251,872510.0,140.0,969577.61,2021-01-22,ZDZ,ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0,0,0,0,0,0,23.81,43.68,0,0,0,0,0,0,0,0,3.16,0,24.73,3.06,0,0,1.55,0,0,0
2.268391,2021-01-22,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,2.257741,19312604,1272.0,43602859.05,2021-01-22,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,0,0,0,0,0,0,0,95.92,0,0,0,0,0,0,0,0,0,0,0,1.66,2.42,0,0,0,0,0
3.124552,2021-01-22,ZPE,ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),3.103347,31852944.513,2837.0,98850729.99,2021-01-22,ZPE,ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,4.95,0,0,0,0,0,0,0,0,85.61,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0
2.936898,2021-01-22,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),2.917357,21761381,1912.0,63485721.02,2021-01-22,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),0,2.38,0,0,0,0,0,0,0,0,0,0,0,97.62,0,0,0,0,0,0,0,0,0,0,0,0
1.907027,2021-01-22,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,1.9077,44209960.947,2129.0,84339332.87,2021-01-22,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,0,0.46,0,0,0,0,0,0,0,0,0,0,0,41.24,0,58.3,0,0,0,0,0,0,0,0,0,0
1.638823,2021-01-22,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,1.639516,335333913,6412.0,549785460.6,2021-01-22,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0,0.68,0,0,0,0,0,0,0,0,0,0,1.82,0.33,0,97.16,0,0,0,0,0,0,0,0,0,0
1.675009,2021-01-22,ZVB,ATLAS PORTFÖY İKİNCİ SERBEST FON,1.661621,7861713.0,1.0,13063185.63,2021-01-22,ZVB,ATLAS PORTFÖY İKİNCİ SERBEST FON,0,0,0,0,0,0,14.89,27.18,0,0,27.79,0,0,0,0,0,6.67,0,0,23.47,0,0,0,0,0,0
4.426395,2021-01-25,AAK,ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,4.415902,20928694,437.0,92419055.08,2021-01-25,AAK,ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,0,0.01,0,8.72,0,0,11.18,12.98,0,0,24.09,0,0,0,0,0,3.81,0,11.19,0,21.47,0,6.55,0,0,0
0.638246,2021-01-25,AAL,ATA PORTFÖY PARA PİYASASI FONU,0.639035,477074655,3366.0,304867594.38,2021-01-25,AAL,ATA PORTFÖY PARA PİYASASI FONU,0,0.01,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,9.66,0,77.14,0,6.69,0,0,0
3.350229,2021-01-25,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,3.340897,24509636,61.0,81884175.32,2021-01-25,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,0,0,0,0,0,0,0,89.27,0,0,0.1,0,0,0,0,0,0,0,10.63,0,0,0,0,0,0,0
4.868258,2021-01-25,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.854983,47144174,112.0,228884147.8,2021-01-25,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,97.95,0,0,0,0,0,0,0,2.43,-0.38,0,0,0,0,0,0
0.021182,2021-01-25,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0.021208,272800349,102.0,5785413.67,2021-01-25,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0,0,0,3.95,0,0,49.88,0,0,0,0,0,0,0,0,0,12.41,0,0,13.95,17.31,0,2.65,0,0,0
2.813056,2021-01-25,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),2.814254,5632347.0,162.0,15850855.79,2021-01-25,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0,0,0,0,0,0,0,0,0,0,84.94,0,0,0,0,0,0,0,12.12,2.94,0,0,0,0,0,0
0.427809,2021-01-25,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,0.426764,55714862,312.0,23777109.74,2021-01-25,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,1.89,0,0,9.03,0,0,0,54.46,0,0,0,0,0,11.56,0,0.75,1.29,21.02,0,0,0,0,0
0.06007,2021-01-25,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.059866,397963450.569,80.0,23824438.54,2021-01-25,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,2.57,0,0,0,0,0,0,81.43,0,0,0,0,0,1.3,0,3.69,2.67,8.34,0,0,0,0,0
