"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"10.03.2021","YBE","YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU","0,225669","11.534.808.467,00","5.949","2.603.043.665,89"
"10.03.2021","YBP","YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON","1,669534","129.865.850,00","69","216.815.508,21"
"10.03.2021","YBS","YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,026855","26.335.141.571,00","4.318","707.229.959,47"
"10.03.2021","YCK","YAPI KREDİ PORTFÖY CİHANGİR SERBEST FON","0,000000","0,00","0","0,00"
"10.03.2021","YCL","ATA PORTFÖY BEŞİNCİ SERBEST FON","1,008970","95.084.115,00","0","95.936.976,27"
"10.03.2021","YCS","AZİMUT PORTFÖY MYRA SERBEST (DÖVİZ) ÖZEL FON","7,888717","64.050.815,00","0","505.278.755,96"
"10.03.2021","YDI","YAPI KREDİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,041262","6.347.286.050,00","2.420","261.898.756,32"
"10.03.2021","YDK","YAPI KREDİ PORTFÖY ÇALIŞAN HESAP KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,022969","3.831.410.508,00","57.834","88.002.269,73"
"10.03.2021","YDP","YAPI KREDİ PORTFÖY PY ÜÇÜNCÜ DEĞİŞKEN ÖZEL FON","0,029663","38.155.487.212,00","94","1.131.816.610,95"
"10.03.2021","YEF","YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,083945","2.090.652.192,92","2.860","175.499.115,58"
"10.03.2021","YFV","YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","0,019873","1.514.155.963,00","1.242","30.091.175,98"
"10.03.2021","YHS","YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,057024","47.133.236,00","2.016","96.954.199,73"
"10.03.2021","YHT","YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,083361","4.482.284.861,00","90.711","373.648.521,27"
"10.03.2021","YKS","YAPI KREDİ PORTFÖY İSTANBUL SERBEST FON","0,046419","966.876.576,00","48","44.881.584,85"
"10.03.2021","YKT","YAPI KREDİ PORTFÖY ALTIN FONU","0,058373","27.358.874.516,00","15.170","1.597.023.637,17"
"10.03.2021","YLB","YAPI KREDİ PORTFÖY PARA PİYASASI FONU","0,328326","10.220.010.468,00","252.081","3.355.493.542,55"
"10.03.2021","YMM","YAPI KREDİ PORTFÖY EMİRGAN SERBEST (DÖVİZ) FON","7,806684","7.155.884,00","41","55.863.725,35"
"10.03.2021","YOA","YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU","9,483588","63.461.685,00","323","601.844.468,95"
"10.03.2021","YOP","YAPI KREDİ PORTFÖY ODEABANK İKİNCİ SERBEST ÖZEL FON","1,135213","40.767.313,00","1","46.279.565,72"
"10.03.2021","YOT","YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","8,177523","16.522.917,01","8.728","135.116.537,32"
"10.03.2021","YPF","YAPI KREDİ PORTFÖY YEDİTEPE SERBEST FON","2,061624","10.059.495,00","12","20.738.900,70"
"10.03.2021","YPK","YAPI KREDİ PORTFÖY GALATA SERBEST FON","2,117708","71.361.024,00","42","151.121.821,26"
"10.03.2021","YPL","YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON","8,707891","69.131.079,00","290","601.985.905,91"
"10.03.2021","YPP","YAPI KREDİ PORTFÖY PY KUZGUNCUK SERBEST ÖZEL FON","2,133951","120.151.208,00","1","256.396.776,73"
"10.03.2021","YPV","YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU","1,266113","1.345.159.715,00","2.748","1.703.124.448,76"
"10.03.2021","YPZ","YAPI KREDİ PORTFÖY PY LEVENT SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"10.03.2021","YRF","YAPI KREDİ PORTFÖY ODEABANK İKİNCİ SERBEST(DÖVİZ)ÖZEL FON","7,697019","5.189.578,00","1","39.944.280,69"
"10.03.2021","YRO","YAPI KREDİ PORTFÖY ODEABANK SERBEST (DÖVİZ)ÖZEL FON","7,664443","10.200.314,00","1","78.179.728,37"
"10.03.2021","YSF","YAPI KREDİ PORTFÖY DRAGOS SERBEST  FON","1,155664","10.835.932,00","7","12.522.695,64"
"10.03.2021","YSU","YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON","0,022716","985.229.255,00","1.300","22.380.576,61"
"10.03.2021","YTD","YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU","0,086647","821.635.468,00","1.979","71.192.042,06"
"10.03.2021","YYB","YAPI KREDİ PORTFÖY BEBEK SERBEST (DÖVİZ) FON","7,499102","6.015.000,00","26","45.107.098,13"
"10.03.2021","YZF","YAPI KREDİ PORTFÖY PY ERENKÖY  SERBEST (DÖVIZ) ÖZEL FON","8,480515","43.074.353,00","1","365.292.686,26"
"10.03.2021","YZG","YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU","1,034113","146.732.982,00","4.095","151.738.434,44"
"10.03.2021","YZH","TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)","0,875219","19.473.899,00","111","17.043.918,29"
"10.03.2021","YZK","YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON","1,120449","20.927.943,00","35","23.448.700,10"
"10.03.2021","ZAY","KT PORTFÖY SEPET HESAP KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","1,078198","94.137.706,00","0","101.499.117,27"
"10.03.2021","ZBD","ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON","94,459936","138.398,84","477","13.073.146,46"
"10.03.2021","ZDD","ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,123032","6.420.243,00","184","7.210.136,25"
"10.03.2021","ZDZ","ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON","1,119264","1.549.631,00","105","1.734.445,98"
"10.03.2021","ZPC","ZİRAAT PORTFÖY FON SEPETİ FONU","2,258128","13.200.936,00","882","29.809.409,72"
"10.03.2021","ZPE","ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","3,167763","29.355.668,51","1.306","92.991.798,43"
"10.03.2021","ZPF","ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)","2,989858","25.003.431,00","887","74.756.718,46"
"10.03.2021","ZPG","ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU","1,922937","37.187.074,95","810","71.508.390,68"
"10.03.2021","ZPK","ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","1,672067","329.431.530,00","4.899","550.831.492,82"
"10.03.2021","ZSF","ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ENDEKSİ YABANCI HİSSE SENEDİ FONU","0,000000","0,00","0","0,00"
"10.03.2021","ZVB","ATLAS PORTFÖY İKİNCİ SERBEST FON","1,884663","13.166.315,00","0","24.814.069,29"
