"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"05.04.2021","AJN","AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON","8,701071","49.320.526,00","451","429.141.383,80"
"05.04.2021","AKE","AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU","0,067650","6.136.498.889,00","6.384","415.131.476,61"
"05.04.2021","AKU","AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,081441","563.005.357,00","3.876","45.851.461,37"
"05.04.2021","AK2","AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,221574","214.346.414,00","10.294","47.493.592,02"
"05.04.2021","AK3","AK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,972033","74.376.313,00","2.148","221.048.888,44"
"05.04.2021","ALC","AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,031384","1.458.307.528,00","4.682","45.767.710,23"
"05.04.2021","ALE","AK PORTFÖY PARA PIYASASI FONU","2,472887","1.219.230.303,00","34.362","3.015.018.919,99"
"05.04.2021","ANL","AK PORTFÖY ALTERNATİF BANK PARA PİYASASI FONU","6,630986","12.683.623,00","3.269","84.104.921,22"
"05.04.2021","ANZ","ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON","2,739559","10.433.263,00","22","28.582.536,53"
"05.04.2021","AN1","STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON","8,895597","217.037,54","95","1.930.678,48"
"05.04.2021","AOY","AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU","0,108611","1.298.280.146,00","9.215","141.007.425,16"
"05.04.2021","APJ","AK PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU","1,621683","55.413.018,00","546","89.862.364,74"
"05.04.2021","APP","AK PORTFÖY P1 SERBEST ÖZEL FON","3,451566","26.880.245,00","2","92.778.932,05"
"05.04.2021","APT","AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU","0,051322","900.882.261,00","11.903","46.234.690,42"
"05.04.2021","ARE","İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU","0,047185","321.345.273,00","1.275","15.162.718,57"
"05.04.2021","ARF","AK PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON","2,255306","25.406.286,00","12","57.298.961,37"
"05.04.2021","ARL","AK PORTFÖY BİRİNCİ FON SEPETİ FONU","2,352069","1.085.107.449,00","9.006","2.552.247.949,85"
"05.04.2021","ARM","AK PORTFÖY İKİNCİ FON SEPETİ FONU","2,498081","375.707.129,00","3.527","938.546.949,50"
"05.04.2021","ARP","AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON","2,251235","140.798.290,00","1","316.970.085,79"
"05.04.2021","ATJ","AZİMUT PORTFÖY ÇINAR SERBEST ÖZEL FON","1,194931","136.985.258,00","3","163.687.906,95"
"05.04.2021","AUT","ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","2,478787","703.351,00","22","1.743.457,13"
"05.04.2021","AVC","ATA PORTFÖY İKİNCİ SERBEST FONU","8,236415","6.346.369,00","49","52.271.330,86"
"05.04.2021","AVT","AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","44,889084","14.030.253,00","17.924","629.805.212,44"
"05.04.2021","AVZ","AK PORTFÖY SERBEST ( DÖVİZ ) FONU","9,611837","18.534.831,00","46","178.153.772,36"
"05.04.2021","AYA","ATA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,483174","25.322.697,00","346","62.880.667,06"
"05.04.2021","AYR","AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,025852","22.832.015.637,00","11.115","590.242.964,89"
"05.04.2021","AZF","AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU","0,029445","7.432.213.357,00","15","218.838.383,93"
"05.04.2021","AZJ","AZİMUT PYŞ STRATEJİ-1 SERBEST FON","2,050504","273.521.661,00","348","560.857.354,38"
"05.04.2021","AZV","AZİMUT PYŞ BKS SERBEST ÖZEL FON","2,839819","268.430.993,00","4","762.295.541,94"
"05.04.2021","AZZ","AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","1,00"
"05.04.2021","BGP","AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","1,114104","18.703.832,00","84","20.838.008,19"
"05.04.2021","CEY","İŞ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON","8,078213","1.980.497,00","1","15.998.876,50"
"05.04.2021","CTF","İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON","1,080994","12.300.368,00","1","13.296.627,55"
"05.04.2021","CTG","İŞ PORTFÖY FEFON SERBEST  ÖZEL FON","1,043773","107.823.962,00","2","112.543.767,32"
"05.04.2021","CTM","İŞ PORTFÖY KEFON SERBEST ÖZEL FON","1,034742","105.983.679,00","2","109.665.764,04"
"05.04.2021","CTP","İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON","7,161080","3.428.581,00","1","24.552.343,98"
"05.04.2021","CTV","İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON","1,193690","36.243.204,00","2","43.263.135,55"
"05.04.2021","DAH","DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,282741","93.101.700,00","339","26.323.687,39"
"05.04.2021","DAI","DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON","10,757241","4.086.294,00","5","43.957.247,51"
"05.04.2021","DAT","DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON","10,860725","3.198.835,00","5","34.741.668,52"
"05.04.2021","DAZ","DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON","0,968354","16.771.888,00","3","16.241.123,76"
"05.04.2021","DBA","DENİZ PORTFÖY ALTIN FONU","0,053355","2.272.120.900,00","8.528","121.228.013,02"
"05.04.2021","DBB","DENİZ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,026376","93.024.700,00","198","2.453.665,30"
"05.04.2021","DBG","DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU","0,062181","2.338.240.000,00","5","145.394.298,98"
"05.04.2021","DBH","DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU","0,040620","1.528.707.700,00","1.285","62.095.619,25"
"05.04.2021","DBK","DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,023304","7.061.004.998,00","98.878","164.550.062,51"
"05.04.2021","DBP","DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,044808","465.204.400,00","382","20.845.005,99"
"05.04.2021","DBZ","DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,026251","2.554.668.300,00","597","67.063.609,53"
"05.04.2021","DCP","DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON","8,413408","5.064.657,00","1","42.611.023,77"
"05.04.2021","DDA","DENİZ PORTFÖY ALTINCI SERBEST FON","1,025894","25.387.160,00","39","26.044.528,57"
"05.04.2021","DDC","DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON","1,198266","5.719.601,00","18","6.853.601,48"
"05.04.2021","DDE","DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON","9,397984","5.668.660,00","1","53.273.974,02"
"05.04.2021","DDF","DENİZ PORTFÖY DİNAMO SERBEST FON","1,432080","12.566.820,00","33","17.996.695,45"
"05.04.2021","DDP","DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON","9,580614","1.210.806,00","1","11.600.265,30"
"05.04.2021","DDS","DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON","3,150831","6.084.075,00","1","19.169.893,03"
"05.04.2021","DFL","DENİZ PORTFÖY OLMİ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","DFZ","DENİZ PORTFÖY LARA SERBEST ÖZEL FON","1,022484","81.949.209,00","1","83.791.736,96"
"05.04.2021","DGH","ATA PORTFÖY ÜÇÜNCÜ SERBEST FONU","1,806965","43.411.592,00","13","78.443.213,79"
"05.04.2021","DKF","DENİZ PORTFÖY INND SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","DLY","DENİZ PORTFÖY PARA PİYASASI FONU","1,096056","2.826.312.603,00","243.945","3.097.796.221,20"
"05.04.2021","DNO","DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON","11,088666","1.016.912,00","3","11.276.197,74"
"05.04.2021","DOF","DENİZ PORTFÖY KUZEY SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","DOS","DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON","7,052056","42.094.820,00","1","296.855.039,57"
"05.04.2021","DPA","DENİZ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON","9,561059","12.118.162,00","1","115.862.464,16"
"05.04.2021","DPB","DENİZ PORTFÖY SERBEST (DÖVİZ) FON","2,445330","256.033.357,00","331","626.086.027,38"
"05.04.2021","DPC","DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON","11,367829","5.636.004,00","1","64.069.130,81"
"05.04.2021","DPE","DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON","2,613698","65.456.679,00","1","171.083.977,87"
"05.04.2021","DPG","DENİZ PORTFÖY ESMER SERBEST (DÖVİZ) ÖZEL FON","10,789122","5.365.067,00","2","57.884.365,07"
"05.04.2021","DPI","DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON","1,203599","203.296.693,00","272","244.687.595,82"
"05.04.2021","DPK","DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","1,715400","9.244.974,00","226","15.858.823,85"
"05.04.2021","DPL","DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON","12,526737","20.755.212,00","1","259.995.079,40"
"05.04.2021","DPN","DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON","10,147726","5.277.816,00","1","53.557.828,86"
"05.04.2021","DPP","DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON","11,988557","27.168.320,00","2","325.708.939,58"
"05.04.2021","DPT","DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )","1,772909","4.999.812,00","654","8.864.209,47"
"05.04.2021","DPU","DENİZ PORFÖY TUAL SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"05.04.2021","DPV","DENİZ PORTFÖY ENDA SERBEST ÖZEL FON","2,035526","12.721.767,00","1","25.895.490,30"
"05.04.2021","DPZ","DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON","9,384921","1.685.537,00","1","15.818.631,02"
"05.04.2021","DRS","DENİZ PORTFÖY GÜL SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","DSC","DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON","8,242610","11.557.000,00","1","95.259.842,43"
"05.04.2021","DSD","DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON","10,092325","6.945.479,00","80","70.096.032,97"
"05.04.2021","DSM","DENİZ PORTFÖY MERT SERBEST (DÖVİZ) ÖZEL FON","9,604589","5.297.582,00","2","50.881.095,23"
"05.04.2021","DSP","DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU","1,821231","20.227.683,00","285","36.839.286,15"
"05.04.2021","DTT","DENİZ PORTFÖY SSM SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","DZE","DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","0,090773","106.595.700,00","665","9.676.013,65"
"05.04.2021","DZM","DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON","8,639598","10.512.670,00","59","90.825.239,13"
"05.04.2021","DZT","DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,795025","11.275.300,00","375","8.964.146,69"
"05.04.2021","DZZ","DENİZ PORTFÖY ECEM SERBEST (DÖVİZ) ÖZEL FON","2,108684","20.000,00","1","42.173,68"
"05.04.2021","EBD","GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON","0,027627","190.951.268,00","114","5.275.435,52"
"05.04.2021","ECA","GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,153566","25.077.349,00","103","3.851.035,49"
"05.04.2021","ECB","GLOBAL MD PORTFÖY PARA PİYASASI FONU","10,217322","16.313.627,00","2.786","166.681.582,48"
"05.04.2021","ECT","GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,046837","46.861.769,00","132","2.194.879,96"
"05.04.2021","ECV","GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,099006","411.604.079,00","3.383","40.751.440,84"
"05.04.2021","EC2","GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","5,997464","421.644,31","139","2.528.796,39"
"05.04.2021","EIB","QİNVEST PORTFÖY DEĞİŞKEN FON","0,078134","1.158.222.181,00","785","90.495.986,64"
"05.04.2021","EIC","QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU","0,023875","2.963.577.730,00","160","70.754.752,01"
"05.04.2021","EID","QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)","0,117117","87.418.911,00","181","10.238.212,86"
"05.04.2021","EIL","QİNVEST PORTFÖY PARA PİYASASI FONU","0,932778","12.012.510,00","262","11.205.009,10"
"05.04.2021","EKF","QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU","0,019977","2.829.868.623,07","200","56.531.943,82"
"05.04.2021","ELZ","QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","1,175359","15.526.910,00","95","18.249.695,38"
"05.04.2021","EMS","İŞ PORTFÖY EMSA SERBEST ÖZEL FON","0,000000","0,00","1","0,00"
"05.04.2021","ESG","MÜKAFAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON","1,098519","75.870.632,00","114","83.345.320,82"
"05.04.2021","EUZ","GARANTİ PORTFÖY SERBEST (DÖVİZ-AVRO) FON","9,213978","1.857.615,00","55","17.116.024,13"
"05.04.2021","FBN","FİBA PORTFÖY SAFİR SERBEST FON","1,040954","4.000.000,00","2","4.163.816,97"
"05.04.2021","FBV","İŞ PORTFÖY MODEL SERBEST FON","0,965060","12.354.709,00","32","11.923.033,02"
"05.04.2021","FBZ","FİBA PORTFÖY ROTA SERBEST FON","1,044890","5.000.000,00","1","5.224.450,94"
"05.04.2021","FCV","FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON","1,804021","22.261.807,00","353","40.160.761,21"
"05.04.2021","FDO","QNB FİNANS PORTFÖY SULTAN SERBEST(DÖVİZ) ÖZEL FON","7,500575","2.658.500,00","1","19.940.278,48"
"05.04.2021","FFD","FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","0,010448","324.232.000,00","35","3.387.473,64"
"05.04.2021","FFH","QNB FİNANS PORTFÖY ÇOKLU VARLIK KATILIM FONU","1,035873","17.348.027,00","215","17.970.359,75"
"05.04.2021","FFO","QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON","8,500166","3.086.678,00","7","26.237.274,82"
"05.04.2021","FFP","QNB FİNANS PORTFÖY FON SEPETİ FONU","1,042480","111.353.736,00","993","116.084.010,51"
"05.04.2021","FFS","FİBA PORTFÖY SERBEST (DÖVİZ) FON","8,922651","8.819.464,00","80","78.692.997,96"
"05.04.2021","FIB","FİBA PORTFÖY ALTIN FONU","0,036632","3.278.881.672,26","2.246","120.111.907,54"
"05.04.2021","FID","FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON","0,126746","765.072.902,00","742","96.969.637,02"
"05.04.2021","FIL","FİBA PORTFÖY PARA PİYASASI FONU","0,064438","32.902.633.464,00","9.684","2.120.164.431,98"
"05.04.2021","FIT","FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU","0,076118","160.303.119,00","142","12.201.927,55"
"05.04.2021","FI3","QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU","173,866087","213.284,24","10.095","37.082.895,90"
"05.04.2021","FI5","QNB FINANS PORTFÖY PARA PIYASASI FONU","133,892358","15.057.078,31","15.687","2.016.027.717,81"
"05.04.2021","FNO","QNB FINANS PORTFÖY BIRINCI DEĞIŞKEN FON","0,026393","35.694.027.051,04","3.241","942.084.202,86"
"05.04.2021","FPE","FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU","8,970226","6.539.437,00","931","58.660.227,16"
"05.04.2021","FPH","FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","3,021824","12.089.180,00","461","36.531.371,15"
"05.04.2021","FPK","FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,019683","3.242.004.228,00","612","63.813.553,28"
"05.04.2021","FPZ","QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","9,536951","23.448.668,00","418","223.628.787,51"
"05.04.2021","FRA","AZIMUT PORTFÖY MAB SERBEST ÖZEL FON","3,276759","16.108.246,00","1","52.782.838,25"
"05.04.2021","FRZ","AZİMUT PORTFÖY FRZ SERBEST ÖZEL FON","1,675922","13.750.799,00","2","23.045.268,71"
"05.04.2021","FSF","FİBA PORTFÖY KISA VADELİ SERBEST FON","1,156898","37.777.062,00","54","43.704.217,28"
"05.04.2021","FSK","QNB FİNANS PORTFÖY KISA VADELİ SERBEST FON","1,101666","37.484.608,00","126","41.295.505,97"
"05.04.2021","FUB","QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU","0,092203","1.213.887.535,00","956","111.923.542,00"
"05.04.2021","FUP","QNB FİNANS PORTFÖY BAYSAN SERBEST (DÖVİZ) ÖZEL FON","10,145340","10.298.118,00","1","104.477.912,11"
"05.04.2021","FUR","QNB FİNANS PORTFÖY ŞEDELE SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","FVS","QNB FİNANS PORTFÖY VİZYON SERBEST (DÖVİZ) ÖZEL FON","9,035900","6.811.632,00","2","61.549.222,89"
"05.04.2021","FYA","İSTANBUL PORTFÖY ARK II SERBEST FON","0,002839","67.306.914.400,00","132","191.054.194,33"
"05.04.2021","FYB","AZİMUT PYŞ EB SERBEST ( DÖVİZ ) ÖZEL FON","10,041029","3.799.125,00","7","38.147.124,54"
"05.04.2021","FYD","QNB FINANS PORTFÖY BIRINCI HISSE SENEDI FONU (HISSE SENEDI YOĞUN FON)","0,766556","61.501.626,08","802","47.144.468,04"
"05.04.2021","FYF","STRATEJİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN)","0,021524","425.123.667,00","6","9.150.567,49"
"05.04.2021","FYG","AZİMUT PORTFÖY ÖPY SERBEST ( DÖVİZ ) ÖZEL FON","2,107723","72.114.621,00","58","151.997.662,33"
"05.04.2021","FYH","AZİMUT PYŞ SERBEST ( DÖVİZ ) FON","10,277477","10.247.269,00","88","105.316.074,87"
"05.04.2021","FYI","AZİMUT PORTFÖY 4.0 SERBEST FON","1,680647","130.204.081,00","46","218.827.035,75"
"05.04.2021","FYM","AZİMUT PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON","0,054297","966.691.908,00","1","52.488.621,34"
"05.04.2021","FYO","QNB FINANS PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,223668","500.141.091,51","938","111.865.534,51"
"05.04.2021","FYT","QNB FINANS PORTFÖY KISA VADELI BORÇLANMA ARAÇLARI FONU","0,078485","4.229.426.726,25","100.456","331.946.947,81"
"05.04.2021","FZP","FİBA PORTFÖY SERBEST FON","1,083182","97.175.890,00","151","105.259.207,31"
"05.04.2021","GAE","GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,040059","1.048.722.032,00","3.099","42.010.271,74"
"05.04.2021","GAF","GEDİK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,105656","74.706.600,00","255","7.893.164,23"
"05.04.2021","GAG","GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON","2,468346","5.338.162,00","20","13.176.429,90"
"05.04.2021","GAH","GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON","1,673908","93.222.747,00","1.269","156.046.336,08"
"05.04.2021","GAK","GEDİK PORTFÖY KARMA FON","1,172189","13.173.120,00","247","15.441.390,50"
"05.04.2021","GAL","GARANTİ PORTFÖY İKİNCİ PARA PİYASASI FONU","74,987340","21.682.629,00","21.370","1.625.922.676,00"
"05.04.2021","GAN","GEDİK PORTFÖY ALFON SERBEST FON","1,310880","1.176.590,00","4","1.542.367,88"
"05.04.2021","GAS","GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST(DÖVİZ) FON","0,041394","7.906.306.244,00","519","327.271.605,57"
"05.04.2021","GA1","GARANTİ PORTFÖY  BORÇLANMA ARAÇLARI FONU","415,265387","365.472,00","1.131","151.767.871,35"
"05.04.2021","GBC","AZİMUT PYŞ YABANCI BYF FON SEPETİ FONU","0,043448","22.226.068.762,47","1.885","965.671.455,77"
"05.04.2021","GBG","GEDİK PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU","0,061806","289.784.000,00","1.415","17.910.512,84"
"05.04.2021","GBL","AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,149382","1.144.488.195,35","1.664","170.965.979,73"
"05.04.2021","GBN","GARANTİ PORTFÖY BEŞİNCİ SERBEST FON","1,178392","100.669.023,00","214","118.627.542,65"
"05.04.2021","GDL","GARANTİ PORTFÖY BİRİNCİ PARA PİYASASI ÖZEL FON","1,002940","50.191.815,00","1","50.339.360,80"
"05.04.2021","GDS","GARANTİ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON","8,726265","26.820.752,00","147","234.044.999,30"
"05.04.2021","GEI","GEDİK PORTFÖY EVEREST SERBEST FON","3,070976","28.355.830,00","6","87.080.082,73"
"05.04.2021","GFF","GARANTI PORTFÖY 2023 SERBEST(DÖVİZ-AVRO) FON","0,000000","0,00","0","0,00"
"05.04.2021","GFL","GARANTİ PORTFÖY MİA SERBEST ÖZEL FON","1,051836","50.019.434,00","1","52.612.238,85"
"05.04.2021","GFY","GARANTİ PORTFÖY OL SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","63.041,37"
"05.04.2021","GGB","GARANTİ PORTFÖY ARK SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,76"
"05.04.2021","GGC","AK PORTFÖY KIYI SERBEST ÖZEL FON","1,085810","85.440.269,00","5","92.771.905,48"
"05.04.2021","GGK","GEDİK PORTFÖY  ALTIN FON","0,939693","4.874.000,00","153","4.580.064,83"
"05.04.2021","GGL","ÜNLÜ PORTFÖY YEDİNCİ SERBEST ÖZEL FON","1,115798","37.917.246,00","1","42.307.985,02"
"05.04.2021","GGM","GARANTİ PORTFÖY GMS SERBEST ÖZEL FON","1,187050","335.631.481,00","1","398.411.415,40"
"05.04.2021","GGN","GARANTİ PORTFÖY AYDOĞAN SERBEST(DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","GGP","GARANTİ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON","7,765423","1.499.752,00","1","11.646.209,23"
"05.04.2021","GGR","GARANTİ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) ÖZEL FON","8,020412","24.970.000,00","2","200.269.696,47"
"05.04.2021","GGV","GARANTİ PORTFÖY 2021 SERBEST (DÖVİZ-ABD DOLARI) FON","0,000000","0,00","0","0,00"
"05.04.2021","GGZ","GARANTİ PORTFÖY ONBİRİNCİ SERBEST FON","1,069167","204.080.134,00","23","218.195.825,08"
"05.04.2021","GHS","GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,442567","29.123.123,00","2.522","71.135.186,40"
"05.04.2021","GJH","GARANTİ PORTFÖY KISA VADELİ  SERBEST FON","1,009440","1.601.364,00","4","1.616.481,58"
"05.04.2021","GKF","GLOBAL MD PORTFÖY KATILIM FONU","0,990302","59.602,00","17","59.023,98"
"05.04.2021","GKK","GARANTİ PORTFÖY KTT SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"05.04.2021","GKL","GARANTİ PORTFÖY YF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON)","1,325754","56.249.207,00","4","74.572.610,15"
"05.04.2021","GKS","GEDİK PORTFÖY İKİNCİ SERBEST FON","1,309340","29.592.895,00","9","38.747.172,91"
"05.04.2021","GLS","AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU","0,032135","624.668.522,00","579","20.073.741,41"
"05.04.2021","GL1","AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","98,875173","974.927,00","675","96.396.076,00"
"05.04.2021","GMA","AZİMUT PYŞ ÇOKLU VARLIK DEĞİŞKEN FON","0,203927","5.771.939.398,80","2.059","1.177.054.766,84"
"05.04.2021","GME","GEDİK PORTFÖY EGE SERBEST ÖZEL FON","2,826089","14.109.435,13","2","39.874.518,98"
"05.04.2021","GMP","GARANTİ PORTFÖY GM SERBEST (DÖVİZ) ÖZEL FON","7,532134","17.162.235,00","1","129.268.247,66"
"05.04.2021","GMR","GEDİK PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,124205","944.179.400,00","3.489","117.271.355,25"
"05.04.2021","GMZ","GEDİK PORTFÖY MZ SERBEST ÖZEL FON","1,348721","20.124.795,79","1","27.142.740,15"
"05.04.2021","GPA","GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU","2,852588","50.010.122,00","2.357","142.658.295,00"
"05.04.2021","GPB","GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON","2,317329","714.828.825,00","22.164","1.656.493.365,44"
"05.04.2021","GPC","GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON","8,973140","13.497.356,00","222","121.113.670,72"
"05.04.2021","GPF","GARANTİ PORTFÖY BİRİNCİ KATILIM FONU","1,690110","5.788.288,00","328","9.782.845,99"
"05.04.2021","GPG","GEDİK PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,609195","29.176.000,00","371","46.949.872,30"
